3156.00,96.26
3155.00,96.27
3154.00,96.27
3153.00,96.26
3152.00,96.24
3151.00,96.23
3150.00,96.22
3149.00,96.21
3148.00,96.21
3147.00,96.21
3146.00,96.21
3145.00,96.21
3144.00,96.21
3143.00,96.21
3142.00,96.21
3141.00,96.21
3140.00,96.21
3139.00,96.20
3138.00,96.19
3137.00,96.19
3136.00,96.18
3135.00,96.17
3134.00,96.17
3133.00,96.16
3132.00,96.15
3131.00,96.15
3130.00,96.15
3129.00,96.15
3128.00,96.14
3127.00,96.14
3126.00,96.13
3125.00,96.13
3124.00,96.14
3123.00,96.14
3122.00,96.14
3121.00,96.14
3120.00,96.14
3119.00,96.14
3118.00,96.13
3117.00,96.12
3116.00,96.11
3115.00,96.10
3114.00,96.09
3113.00,96.08
3112.00,96.09
3111.00,96.10
3110.00,96.10
3109.00,96.10
3108.00,96.09
3107.00,96.08
3106.00,96.08
3105.00,96.08
3104.00,96.08
3103.00,96.08
3102.00,96.07
3101.00,96.06
3100.00,96.05
3099.00,96.05
3098.00,96.04
3097.00,96.04
3096.00,96.04
3095.00,96.03
3094.00,96.04
3093.00,96.04
3092.00,96.05
3091.00,96.06
3090.00,96.07
3089.00,96.07
3088.00,96.07
3087.00,96.06
3086.00,96.06
3085.00,96.05
3084.00,96.05
3083.00,96.05
3082.00,96.05
3081.00,96.05
3080.00,96.04
3079.00,96.03
3078.00,96.02
3077.00,96.01
3076.00,96.01
3075.00,96.01
3074.00,96.01
3073.00,96.01
3072.00,96.01
3071.00,96.02
3070.00,96.02
3069.00,96.02
3068.00,96.01
3067.00,96.00
3066.00,95.98
3065.00,95.96
3064.00,95.95
3063.00,95.94
3062.00,95.94
3061.00,95.93
3060.00,95.94
3059.00,95.93
3058.00,95.93
3057.00,95.91
3056.00,95.89
3055.00,95.88
3054.00,95.87
3053.00,95.87
3052.00,95.86
3051.00,95.84
3050.00,95.83
3049.00,95.80
3048.00,95.78
3047.00,95.77
3046.00,95.75
3045.00,95.74
3044.00,95.72
3043.00,95.69
3042.00,95.66
3041.00,95.63
3040.00,95.59
3039.00,95.56
3038.00,95.53
3037.00,95.50
3036.00,95.47
3035.00,95.43
3034.00,95.38
3033.00,95.33
3032.00,95.28
3031.00,95.23
3030.00,95.19
3029.00,95.15
3028.00,95.11
3027.00,95.07
3026.00,95.03
3025.00,94.99
3024.00,94.94
3023.00,94.89
3022.00,94.85
3021.00,94.81
3020.00,94.77
3019.00,94.72
3018.00,94.66
3017.00,94.60
3016.00,94.54
3015.00,94.47
3014.00,94.41
3013.00,94.34
3012.00,94.27
3011.00,94.20
3010.00,94.13
3009.00,94.06
3008.00,94.00
3007.00,93.94
3006.00,93.89
3005.00,93.83
3004.00,93.77
3003.00,93.72
3002.00,93.67
3001.00,93.63
3000.00,93.59
2999.00,93.56
2998.00,93.53
2997.00,93.51
2996.00,93.50
2995.00,93.51
2994.00,93.52
2993.00,93.54
2992.00,93.57
2991.00,93.61
2990.00,93.66
2989.00,93.72
2988.00,93.78
2987.00,93.85
2986.00,93.93
2985.00,94.02
2984.00,94.12
2983.00,94.21
2982.00,94.30
2981.00,94.37
2980.00,94.44
2979.00,94.50
2978.00,94.54
2977.00,94.58
2976.00,94.62
2975.00,94.63
2974.00,94.64
2973.00,94.63
2972.00,94.61
2971.00,94.57
2970.00,94.53
2969.00,94.47
2968.00,94.40
2967.00,94.32
2966.00,94.22
2965.00,94.11
2964.00,93.99
2963.00,93.85
2962.00,93.70
2961.00,93.54
2960.00,93.37
2959.00,93.19
2958.00,93.01
2957.00,92.83
2956.00,92.66
2955.00,92.51
2954.00,92.38
2953.00,92.28
2952.00,92.22
2951.00,92.20
2950.00,92.24
2949.00,92.33
2948.00,92.46
2947.00,92.62
2946.00,92.81
2945.00,92.99
2944.00,93.17
2943.00,93.34
2942.00,93.48
2941.00,93.61
2940.00,93.72
2939.00,93.82
2938.00,93.90
2937.00,93.96
2936.00,94.02
2935.00,94.08
2934.00,94.14
2933.00,94.20
2932.00,94.26
2931.00,94.32
2930.00,94.37
2929.00,94.42
2928.00,94.48
2927.00,94.53
2926.00,94.59
2925.00,94.65
2924.00,94.70
2923.00,94.76
2922.00,94.82
2921.00,94.87
2920.00,94.92
2919.00,94.96
2918.00,94.99
2917.00,95.00
2916.00,95.00
2915.00,95.00
2914.00,94.98
2913.00,94.96
2912.00,94.94
2911.00,94.93
2910.00,94.93
2909.00,94.93
2908.00,94.93
2907.00,94.94
2906.00,94.96
2905.00,94.98
2904.00,94.99
2903.00,95.01
2902.00,95.03
2901.00,95.05
2900.00,95.07
2899.00,95.09
2898.00,95.11
2897.00,95.13
2896.00,95.14
2895.00,95.15
2894.00,95.16
2893.00,95.16
2892.00,95.17
2891.00,95.17
2890.00,95.18
2889.00,95.19
2888.00,95.21
2887.00,95.22
2886.00,95.24
2885.00,95.26
2884.00,95.28
2883.00,95.30
2882.00,95.33
2881.00,95.36
2880.00,95.38
2879.00,95.41
2878.00,95.45
2877.00,95.48
2876.00,95.52
2875.00,95.55
2874.00,95.58
2873.00,95.60
2872.00,95.61
2871.00,95.62
2870.00,95.64
2869.00,95.66
2868.00,95.68
2867.00,95.69
2866.00,95.70
2865.00,95.71
2864.00,95.72
2863.00,95.73
2862.00,95.73
2861.00,95.73
2860.00,95.73
2859.00,95.73
2858.00,95.73
2857.00,95.74
2856.00,95.76
2855.00,95.77
2854.00,95.79
2853.00,95.81
2852.00,95.83
2851.00,95.82
2850.00,95.80
2849.00,95.76
2848.00,95.70
2847.00,95.63
2846.00,95.57
2845.00,95.52
2844.00,95.48
2843.00,95.45
2842.00,95.44
2841.00,95.43
2840.00,95.44
2839.00,95.44
2838.00,95.46
2837.00,95.48
2836.00,95.50
2835.00,95.52
2834.00,95.54
2833.00,95.56
2832.00,95.58
2831.00,95.60
2830.00,95.62
2829.00,95.63
2828.00,95.65
2827.00,95.66
2826.00,95.67
2825.00,95.68
2824.00,95.69
2823.00,95.70
2822.00,95.71
2821.00,95.71
2820.00,95.72
2819.00,95.72
2818.00,95.73
2817.00,95.74
2816.00,95.74
2815.00,95.75
2814.00,95.76
2813.00,95.76
2812.00,95.77
2811.00,95.77
2810.00,95.78
2809.00,95.78
2808.00,95.78
2807.00,95.78
2806.00,95.78
2805.00,95.79
2804.00,95.79
2803.00,95.79
2802.00,95.79
2801.00,95.79
2800.00,95.80
2799.00,95.80
2798.00,95.79
2797.00,95.79
2796.00,95.78
2795.00,95.78
2794.00,95.78
2793.00,95.78
2792.00,95.79
2791.00,95.79
2790.00,95.78
2789.00,95.78
2788.00,95.78
2787.00,95.77
2786.00,95.77
2785.00,95.77
2784.00,95.76
2783.00,95.76
2782.00,95.76
2781.00,95.76
2780.00,95.76
2779.00,95.76
2778.00,95.76
2777.00,95.76
2776.00,95.77
2775.00,95.77
2774.00,95.76
2773.00,95.76
2772.00,95.76
2771.00,95.75
2770.00,95.75
2769.00,95.75
2768.00,95.75
2767.00,95.75
2766.00,95.75
2765.00,95.74
2764.00,95.74
2763.00,95.74
2762.00,95.74
2761.00,95.74
2760.00,95.74
2759.00,95.74
2758.00,95.74
2757.00,95.74
2756.00,95.74
2755.00,95.75
2754.00,95.75
2753.00,95.75
2752.00,95.75
2751.00,95.75
2750.00,95.75
2749.00,95.75
2748.00,95.74
2747.00,95.74
2746.00,95.74
2745.00,95.74
2744.00,95.74
2743.00,95.75
2742.00,95.75
2741.00,95.75
2740.00,95.75
2739.00,95.75
2738.00,95.74
2737.00,95.74
2736.00,95.74
2735.00,95.74
2734.00,95.74
2733.00,95.74
2732.00,95.73
2731.00,95.73
2730.00,95.74
2729.00,95.74
2728.00,95.74
2727.00,95.74
2726.00,95.74
2725.00,95.74
2724.00,95.74
2723.00,95.74
2722.00,95.74
2721.00,95.74
2720.00,95.74
2719.00,95.73
2718.00,95.73
2717.00,95.73
2716.00,95.73
2715.00,95.73
2714.00,95.73
2713.00,95.73
2712.00,95.73
2711.00,95.73
2710.00,95.73
2709.00,95.73
2708.00,95.73
2707.00,95.73
2706.00,95.73
2705.00,95.73
2704.00,95.73
2703.00,95.72
2702.00,95.72
2701.00,95.72
2700.00,95.72
2699.00,95.72
2698.00,95.72
2697.00,95.72
2696.00,95.72
2695.00,95.72
2694.00,95.72
2693.00,95.72
2692.00,95.72
2691.00,95.72
2690.00,95.72
2689.00,95.71
2688.00,95.71
2687.00,95.71
2686.00,95.71
2685.00,95.71
2684.00,95.71
2683.00,95.71
2682.00,95.71
2681.00,95.71
2680.00,95.71
2679.00,95.71
2678.00,95.71
2677.00,95.70
2676.00,95.70
2675.00,95.70
2674.00,95.70
2673.00,95.70
2672.00,95.70
2671.00,95.70
2670.00,95.70
2669.00,95.70
2668.00,95.70
2667.00,95.69
2666.00,95.69
2665.00,95.69
2664.00,95.68
2663.00,95.68
2662.00,95.68
2661.00,95.68
2660.00,95.68
2659.00,95.68
2658.00,95.67
2657.00,95.67
2656.00,95.67
2655.00,95.67
2654.00,95.66
2653.00,95.66
2652.00,95.66
2651.00,95.66
2650.00,95.66
2649.00,95.66
2648.00,95.66
2647.00,95.65
2646.00,95.65
2645.00,95.65
2644.00,95.65
2643.00,95.65
2642.00,95.65
2641.00,95.65
2640.00,95.65
2639.00,95.65
2638.00,95.65
2637.00,95.65
2636.00,95.65
2635.00,95.65
2634.00,95.65
2633.00,95.65
2632.00,95.64
2631.00,95.65
2630.00,95.65
2629.00,95.65
2628.00,95.65
2627.00,95.65
2626.00,95.65
2625.00,95.65
2624.00,95.65
2623.00,95.65
2622.00,95.65
2621.00,95.65
2620.00,95.65
2619.00,95.65
2618.00,95.64
2617.00,95.64
2616.00,95.64
2615.00,95.64
2614.00,95.64
2613.00,95.63
2612.00,95.63
2611.00,95.63
2610.00,95.63
2609.00,95.64
2608.00,95.64
2607.00,95.64
2606.00,95.63
2605.00,95.63
2604.00,95.63
2603.00,95.63
2602.00,95.63
2601.00,95.63
2600.00,95.63
2599.00,95.63
2598.00,95.63
2597.00,95.64
2596.00,95.64
2595.00,95.64
2594.00,95.64
2593.00,95.64
2592.00,95.64
2591.00,95.64
2590.00,95.64
2589.00,95.64
2588.00,95.64
2587.00,95.64
